time[s],m_in
391602,8.99593219916952e-05
391603,8.99593221357039e-05
391604,8.99593222797116e-05
391605,8.99593224237176e-05
391606,8.99593225677227e-05
391607,8.99593227117247e-05
391608,8.99593228557258e-05
391609,8.99593229997253e-05
391610,8.99593231437231e-05
391611,8.99593232877199e-05
391612,8.99593234317138e-05
391613,8.99593235757066e-05
391614,8.99593237196979e-05
391615,8.99593238636874e-05
391616,8.9959324007676e-05
391617,8.99593241516617e-05
391618,8.99593242956463e-05
391619,8.99593244396293e-05
391620,8.99593245836106e-05
391621,8.9959324727591e-05
391622,8.99593248715684e-05
391623,8.99593250155448e-05
391624,8.99593251595196e-05
391625,8.99593253034933e-05
391626,8.99593254474642e-05
391627,8.9959325591434e-05
391628,8.99593257354022e-05
391629,8.99593258793687e-05
391630,8.99593260233342e-05
391631,8.99593261672968e-05
391632,8.99593263112585e-05
391633,8.99593264552184e-05
391634,8.99593265991767e-05
391635,8.9959326743134e-05
391636,8.99593268870884e-05
391637,8.99593270310418e-05
391638,8.99593271749935e-05
391639,8.99593273189436e-05
391640,8.99593274628927e-05
391641,8.99593276068388e-05
391642,8.99593277507839e-05
391643,8.99593278947275e-05
391644,8.99593280386699e-05
391645,8.99593281826095e-05
391646,8.99593283265481e-05
391647,8.9959328470485e-05
391648,8.99593286144202e-05
391649,8.99593287583545e-05
391650,8.99593289022859e-05
391651,8.99593290462162e-05
391652,8.99593291901449e-05
391653,8.99593293340719e-05
391654,8.9959329477998e-05
391655,8.99593296219211e-05
391656,8.99593297658432e-05
391657,8.99593299097636e-05
391658,8.99593300536825e-05
391659,8.99593301976003e-05
391660,8.99593303415152e-05
391661,8.99593304854291e-05
391662,8.99593306293413e-05
391663,8.99593307732525e-05
391664,8.99593309171609e-05
391665,8.99593310610682e-05
391666,8.99593312049738e-05
391667,8.99593313488778e-05
391668,8.99593314927808e-05
391669,8.99593316366809e-05
391670,8.995933178058e-05
391671,8.99593319244774e-05
391672,8.99593320683732e-05
391673,8.9959332212268e-05
391674,8.99593323561599e-05
391675,8.99593325000507e-05
391676,8.99593326439399e-05
391677,8.99593327878275e-05
391678,8.9959332931714e-05
391679,8.99593330755977e-05
391680,8.99593332194803e-05
391681,8.99593333633613e-05
391682,8.99593335072413e-05
391683,8.9959333651119e-05
391684,8.99593337949944e-05
391685,8.99593339388688e-05
391686,8.99593340827415e-05
391687,8.99593342266133e-05
391688,8.99593343704821e-05
391689,8.99593345143499e-05
391690,8.99593346582161e-05
391691,8.99593348020807e-05
391692,8.99593349459442e-05
391693,8.99593350898048e-05
391694,8.99593352336644e-05
391695,8.99593353775224e-05
391696,8.99593355213787e-05
391697,8.9959335665234e-05
391698,8.99593358090864e-05
391699,8.99593359529378e-05
391700,8.99593360967875e-05
391701,8.99593362406362e-05
391702,8.99593363844827e-05
391703,8.99593365283269e-05
391704,8.99593366721701e-05
391705,8.99593368160116e-05
391706,8.99593369598521e-05
391707,8.99593371036897e-05
391708,8.99593372475262e-05
391709,8.99593373913612e-05
391710,8.99593375351945e-05
391711,8.99593376790268e-05
391712,8.99593378228561e-05
391713,8.99593379666845e-05
391714,8.99593381105112e-05
391715,8.99593382543363e-05
391716,8.99593383981604e-05
391717,8.99593385419815e-05
391718,8.99593386858017e-05
391719,8.99593388296201e-05
391720,8.99593389734376e-05
391721,8.99593391172529e-05
391722,8.99593392610658e-05
391723,8.99593394048777e-05
391724,8.9959339548688e-05
391725,8.99593396924973e-05
391726,8.99593398363036e-05
391727,8.9959339980109e-05
391728,8.99593401239127e-05
391729,8.99593402677147e-05
391730,8.99593404115158e-05
391731,8.99593405553139e-05
391732,8.99593406991111e-05
391733,8.99593408429065e-05
391734,8.99593409867004e-05
391735,8.99593411304932e-05
391736,8.99593412742831e-05
391737,8.9959341418072e-05
391738,8.99593415618593e-05
391739,8.99593417056456e-05
391740,8.99593418494296e-05
391741,8.99593419932112e-05
391742,8.99593421369919e-05
391743,8.9959342280771e-05
391744,8.9959342424549e-05
391745,8.99593425683242e-05
391746,8.99593427120983e-05
391747,8.99593428558708e-05
391748,8.99593429996416e-05
391749,8.99593431434114e-05
391750,8.99593432871783e-05
391751,8.99593434309442e-05
391752,8.99593435747084e-05
391753,8.9959343718471e-05
391754,8.99593438622327e-05
391755,8.99593440059914e-05
391756,8.9959344149749e-05
391757,8.99593442935051e-05
391758,8.99593444372601e-05
391759,8.99593445810129e-05
391760,8.99593447247634e-05
391761,8.99593448685128e-05
391762,8.99593450122606e-05
391763,8.99593451560075e-05
391764,8.99593452997514e-05
391765,8.99593454434942e-05
391766,8.99593455872355e-05
391767,8.99593457309751e-05
391768,8.99593458747137e-05
391769,8.99593460184494e-05
391770,8.99593461621841e-05
391771,8.99593463059171e-05
391772,8.99593464496485e-05
391773,8.99593465933789e-05
391774,8.99593467371064e-05
391775,8.99593468808328e-05
391776,8.99593470245576e-05
391777,8.99593471682815e-05
391778,8.9959347312003e-05
391779,8.99593474557222e-05
391780,8.99593475994405e-05
391781,8.99593477431571e-05
391782,8.99593478868727e-05
391783,8.99593480305854e-05
391784,8.99593481742971e-05
391785,8.99593483180071e-05
391786,8.99593484617155e-05
391787,8.99593486054229e-05
391788,8.99593487491274e-05
391789,8.99593488928308e-05
391790,8.99593490365326e-05
391791,8.99593491802328e-05
391792,8.9959349323932e-05
391793,8.99593494676282e-05
391794,8.99593496113235e-05
391795,8.99593497550171e-05
391796,8.99593498987097e-05
391797,8.99593500424e-05
391798,8.99593501860881e-05
391799,8.99593503297751e-05
391800,8.99593504734605e-05
391801,8.99593506171449e-05
391802,8.99593507608264e-05
391803,8.99593509045068e-05
391804,8.99593510481856e-05
391805,8.99593511918628e-05
391806,8.9959351335539e-05
391807,8.99593514792123e-05
391808,8.99593516228845e-05
391809,8.99593517665551e-05
391810,8.99593519102241e-05
391811,8.99593520538921e-05
391812,8.99593521975571e-05
391813,8.99593523412212e-05
391814,8.99593524848836e-05
391815,8.9959352628545e-05
391816,8.99593527722041e-05
391817,8.99593529158609e-05
391818,8.99593530595168e-05
391819,8.9959353203171e-05
391820,8.99593533468242e-05
391821,8.99593534904744e-05
391822,8.99593536341237e-05
391823,8.99593537777713e-05
391824,8.99593539214173e-05
391825,8.99593540650622e-05
391826,8.99593542087043e-05
391827,8.99593543523454e-05
391828,8.99593544959848e-05
391829,8.99593546396226e-05
391830,8.99593547832593e-05
391831,8.99593549268932e-05
391832,8.9959355070526e-05
391833,8.99593552141572e-05
391834,8.99593553577874e-05
391835,8.99593555014153e-05
391836,8.9959355645041e-05
391837,8.99593557886656e-05
391838,8.99593559322886e-05
391839,8.99593560759106e-05
391840,8.99593562195297e-05
391841,8.99593563631477e-05
391842,8.99593565067642e-05
391843,8.99593566503789e-05
391844,8.99593567939927e-05
391845,8.99593569376036e-05
391846,8.99593570812134e-05
391847,8.99593572248217e-05
391848,8.99593573684283e-05
391849,8.99593575120338e-05
391850,8.99593576556365e-05
391851,8.99593577992381e-05
391852,8.99593579428382e-05
391853,8.99593580864372e-05
391854,8.99593582300339e-05
391855,8.99593583736283e-05
391856,8.99593585172218e-05
391857,8.99593586608136e-05
391858,8.99593588044044e-05
391859,8.99593589479923e-05
391860,8.99593590915791e-05
391861,8.99593592351644e-05
391862,8.9959359378748e-05
391863,8.99593595223306e-05
391864,8.99593596659102e-05
391865,8.99593598094889e-05
391866,8.99593599530659e-05
391867,8.99593600966413e-05
391868,8.99593602402157e-05
391869,8.99593603837872e-05
391870,8.99593605273577e-05
391871,8.99593606709265e-05
391872,8.99593608144943e-05
391873,8.99593609580598e-05
391874,8.99593611016231e-05
391875,8.99593612451854e-05
391876,8.9959361388746e-05
391877,8.99593615323056e-05
391878,8.99593616758623e-05
391879,8.9959361819418e-05
391880,8.99593619629721e-05
391881,8.99593621065245e-05
391882,8.99593622500759e-05
391883,8.99593623936244e-05
391884,8.99593625371719e-05
391885,8.99593626807177e-05
391886,8.99593628242619e-05
391887,8.99593629678052e-05
391888,8.99593631113454e-05
391889,8.99593632548847e-05
391890,8.99593633984224e-05
391891,8.9959363541959e-05
391892,8.99593636854934e-05
391893,8.99593638290255e-05
391894,8.99593639725566e-05
391895,8.9959364116086e-05
391896,8.99593642596144e-05
391897,8.99593644031399e-05
391898,8.99593645466645e-05
391899,8.99593646901874e-05
391900,8.99593648337086e-05
391901,8.99593649772288e-05
391902,8.99593651207462e-05
391903,8.99593652642625e-05
391904,8.99593654077772e-05
391905,8.99593655512902e-05
391906,8.99593656948022e-05
391907,8.99593658383113e-05
391908,8.99593659818195e-05
391909,8.9959366125326e-05
391910,8.99593662688314e-05
391911,8.99593664123346e-05
391912,8.99593665558355e-05
391913,8.99593666993354e-05
391914,8.99593668428337e-05
391915,8.9959366986331e-05
391916,8.99593671298253e-05
391917,8.99593672733187e-05
391918,8.99593674168104e-05
391919,8.99593675603005e-05
391920,8.99593677037895e-05
391921,8.99593678472757e-05
391922,8.99593679907608e-05
391923,8.99593681342443e-05
391924,8.99593682777262e-05
391925,8.99593684212071e-05
391926,8.9959368564685e-05
391927,8.9959368708162e-05
391928,8.99593688516373e-05
391929,8.99593689951116e-05
391930,8.99593691385836e-05
391931,8.99593692820534e-05
391932,8.99593694255221e-05
391933,8.99593695689892e-05
391934,8.99593697124553e-05
391935,8.99593698559185e-05
391936,8.99593699993807e-05
391937,8.99593701428413e-05
391938,8.99593702863002e-05
391939,8.99593704297581e-05
391940,8.99593705732131e-05
391941,8.99593707166671e-05
391942,8.99593708601194e-05
391943,8.99593710035701e-05
391944,8.99593711470199e-05
391945,8.99593712904666e-05
391946,8.99593714339124e-05
391947,8.99593715773566e-05
391948,8.99593717207991e-05
391949,8.99593718642406e-05
391950,8.99593720076792e-05
391951,8.99593721511168e-05
391952,8.99593722945528e-05
391953,8.99593724379877e-05
391954,8.99593725814197e-05
391955,8.99593727248508e-05
391956,8.99593728682802e-05
391957,8.99593730117079e-05
391958,8.99593731551347e-05
391959,8.99593732985585e-05
391960,8.99593734419814e-05
391961,8.99593735854025e-05
391962,8.99593737288221e-05
391963,8.99593738722407e-05
391964,8.99593740156563e-05
391965,8.99593741590709e-05
391966,8.99593743024839e-05
391967,8.99593744458953e-05
391968,8.99593745893057e-05
391969,8.99593747327131e-05
391970,8.99593748761196e-05
391971,8.99593750195244e-05
391972,8.99593751629281e-05
391973,8.9959375306329e-05
391974,8.99593754497289e-05
391975,8.99593755931272e-05
391976,8.99593757365238e-05
391977,8.99593758799194e-05
391978,8.99593760233121e-05
391979,8.99593761667038e-05
391980,8.99593763100938e-05
391981,8.99593764534822e-05
391982,8.99593765968696e-05
391983,8.99593767402541e-05
391984,8.99593768836376e-05
391985,8.99593770270195e-05
391986,8.99593771703997e-05
391987,8.99593773137789e-05
391988,8.99593774571552e-05
391989,8.99593776005305e-05
391990,8.99593777439042e-05
391991,8.99593778872768e-05
391992,8.99593780306466e-05
391993,8.99593781740153e-05
391994,8.99593783173824e-05
391995,8.99593784607479e-05
391996,8.99593786041124e-05
391997,8.99593787474739e-05
391998,8.99593788908345e-05
391999,8.99593790341934e-05
392000,8.99593791775506e-05
392001,8.99593793209069e-05
392002,8.99593794642602e-05
392003,8.99593796076126e-05
392004,8.99593797509633e-05
392005,8.99593798943124e-05
392006,8.99593800376605e-05
392007,8.99593801810057e-05
392008,8.99593803243498e-05
392009,8.99593804676923e-05
392010,8.99593806110339e-05
392011,8.99593807543731e-05
392012,8.99593808977101e-05
392013,8.9959381041046e-05
392014,8.99593811843804e-05
392015,8.99593813277137e-05
392016,8.99593814710441e-05
392017,8.99593816143735e-05
392018,8.99593817577013e-05
392019,8.99593819010274e-05
392020,8.99593820443526e-05
392021,8.99593821876748e-05
392022,8.99593823309961e-05
392023,8.99593824743156e-05
392024,8.99593826176336e-05
392025,8.99593827609505e-05
392026,8.99593829042646e-05
392027,8.99593830475776e-05
392028,8.9959383190889e-05
392029,8.99593833341994e-05
392030,8.99593834775075e-05
392031,8.99593836208133e-05
392032,8.99593837641182e-05
392033,8.99593839074214e-05
392034,8.99593840507236e-05
392035,8.99593841940229e-05
392036,8.99593843373212e-05
392037,8.99593844806178e-05
392038,8.99593846239128e-05
392039,8.99593847672068e-05
392040,8.99593849104979e-05
392041,8.9959385053788e-05
392042,8.99593851970765e-05
392043,8.99593853403633e-05
392044,8.99593854836491e-05
392045,8.99593856269321e-05
392046,8.9959385770214e-05
392047,8.99593859134942e-05
392048,8.99593860567735e-05
392049,8.99593862000505e-05
392050,8.99593863433252e-05
392051,8.99593864865989e-05
392052,8.9959386629871e-05
392053,8.99593867731421e-05
392054,8.99593869164103e-05
392055,8.99593870596775e-05
392056,8.9959387202943e-05
392057,8.99593873462069e-05
392058,8.99593874894697e-05
392059,8.99593876327297e-05
392060,8.99593877759887e-05
392061,8.99593879192461e-05
392062,8.99593880625018e-05
392063,8.99593882057565e-05
392064,8.99593883490082e-05
392065,8.99593884922591e-05
392066,8.99593886355082e-05
392067,8.99593887787564e-05
392068,8.99593889220023e-05
392069,8.99593890652459e-05
392070,8.99593892084885e-05
392071,8.99593893517294e-05
392072,8.99593894949694e-05
392073,8.99593896382065e-05
392074,8.99593897814425e-05
392075,8.99593899246769e-05
392076,8.99593900679097e-05
392077,8.99593902111415e-05
392078,8.99593903543704e-05
392079,8.99593904975982e-05
392080,8.99593906408245e-05
392081,8.99593907840491e-05
392082,8.99593909272727e-05
392083,8.99593910704933e-05
392084,8.9959391213713e-05
392085,8.99593913569311e-05
392086,8.99593915001481e-05
392087,8.99593916433629e-05
392088,8.99593917865754e-05
392089,8.99593919297869e-05
392090,8.99593920729967e-05
392091,8.99593922162056e-05
392092,8.99593923594115e-05
392093,8.99593925026165e-05
392094,8.99593926458198e-05
392095,8.99593927890215e-05
392096,8.99593929322222e-05
392097,8.99593930754199e-05
392098,8.99593932186167e-05
392099,8.99593933618118e-05
392100,8.99593935050053e-05
392101,8.99593936481978e-05
392102,8.99593937913874e-05
392103,8.9959393934576e-05
392104,8.99593940777629e-05
392105,8.99593942209488e-05
392106,8.99593943641325e-05
392107,8.99593945073139e-05
392108,8.99593946504943e-05
392109,8.99593947936731e-05
392110,8.99593949368508e-05
392111,8.99593950800257e-05
392112,8.99593952231995e-05
392113,8.99593953663717e-05
392114,8.99593955095423e-05
392115,8.99593956527119e-05
392116,8.99593957958786e-05
392117,8.99593959390442e-05
392118,8.99593960822083e-05
392119,8.99593962253707e-05
392120,8.99593963685321e-05
392121,8.99593965116905e-05
392122,8.9959396654848e-05
392123,8.99593967980039e-05
392124,8.99593969411587e-05
392125,8.99593970843113e-05
392126,8.99593972274616e-05
392127,8.99593973706109e-05
392128,8.99593975137586e-05
392129,8.99593976569052e-05
392130,8.9959397800049e-05
392131,8.99593979431918e-05
392132,8.99593980863329e-05
392133,8.99593982294723e-05
392134,8.99593983726108e-05
392135,8.99593985157464e-05
392136,8.9959398658881e-05
392137,8.99593988020139e-05
392138,8.99593989451452e-05
392139,8.99593990882755e-05
392140,8.99593992314029e-05
392141,8.99593993745293e-05
392142,8.99593995176541e-05
392143,8.99593996607778e-05
392144,8.99593998038993e-05
392145,8.99593999470185e-05
392146,8.99594000901368e-05
392147,8.99594002332533e-05
392148,8.99594003763689e-05
392149,8.99594005194816e-05
392150,8.99594006625932e-05
392151,8.99594008057033e-05
392152,8.99594009488117e-05
392153,8.99594010919191e-05
392154,8.99594012350236e-05
392155,8.99594013781271e-05
392156,8.99594015212289e-05
392157,8.99594016643292e-05
392158,8.99594018074284e-05
392159,8.99594019505247e-05
392160,8.995940209362e-05
392161,8.99594022367137e-05
392162,8.99594023798063e-05
392163,8.99594025228967e-05
392164,8.99594026659849e-05
392165,8.9959402809072e-05
392166,8.99594029521575e-05
392167,8.9959403095242e-05
392168,8.99594032383236e-05
392169,8.99594033814042e-05
392170,8.99594035244832e-05
392171,8.99594036675605e-05
392172,8.99594038106368e-05
392173,8.99594039537102e-05
392174,8.99594040967826e-05
392175,8.99594042398534e-05
392176,8.99594043829225e-05
392177,8.99594045259907e-05
392178,8.99594046690559e-05
392179,8.99594048121202e-05
392180,8.99594049551827e-05
392181,8.99594050982444e-05
392182,8.99594052413037e-05
392183,8.99594053843607e-05
392184,8.99594055274168e-05
392185,8.99594056704712e-05
392186,8.99594058135247e-05
392187,8.99594059565752e-05
392188,8.99594060996247e-05
392189,8.99594062426726e-05
392190,8.99594063857188e-05
392191,8.99594065287641e-05
392192,8.99594066718064e-05
392193,8.99594068148478e-05
392194,8.99594069578875e-05
392195,8.99594071009255e-05
392196,8.99594072439626e-05
392197,8.99594073869968e-05
392198,8.99594075300299e-05
392199,8.99594076730615e-05
392200,8.9959407816092e-05
392201,8.99594079591203e-05
392202,8.99594081021463e-05
392203,8.99594082451713e-05
392204,8.99594083881946e-05
392205,8.9959408531217e-05
392206,8.99594086742364e-05
392207,8.99594088172549e-05
392208,8.99594089602717e-05
392209,8.99594091032869e-05
392210,8.99594092463011e-05
392211,8.99594093893124e-05
392212,8.99594095323226e-05
392213,8.99594096753313e-05
392214,8.99594098183383e-05
392215,8.99594099613443e-05
